Column1,id,cmt,giá,dịch_vụ,an_toàn,chất_lượng,ship,other,chính_hãng
1926,15975,shop đóng_gói cẩn thẩn . sữa tem chống hàng giả . mua,0,0,0,0,1,0,1
1927,15974,"shop đóng hàng kĩ , giao hàng , uống thơm thơm ngậy ngậy , mix milo",0,0,0,1,1,0,0
1928,15973,đóng_gói không lắm méo lõm hộp,0,0,0,0,-1,0,0
1929,15972,ok đóng_gói chuẩn,0,0,0,1,1,0,0
1930,15971,đóng_gói kĩ . giao hàng mua tiếp,0,0,0,0,1,0,0
1931,15970,hàng đóng_gói cẩn hàng hợp ủng_hộ shop tiếp,0,0,0,0,1,0,0
1932,15969,giao hàng,0,0,0,0,1,0,0
1933,15968,"giao hàng , sản_phẩm_chất_lượng tốt , giá rẻ cửa_hàng mua",1,0,0,1,1,0,0
1934,15967,"video không lắm . shop đóng_gói hàng cẩn_thận , hạn . chất_lượng sữa m",0,0,1,1,1,0,0
1935,15966,"hộp hơi vẹt vỏ , sữa ok . thắc_mắc hộp nguyên niêm_phong miệng hộp mỡ mỡ như kia .",0,0,0,0,0,1,0
1938,15963,hàng bọc cẩn_thận không méo vỏ hộp . giao hàng . giá rẻ thị_trường hi_vọng hàng hãng,1,0,0,0,1,0,0
1939,15962,"hạn mới_tinh , mua shop",0,0,1,0,0,0,0
1940,15961,mua 2 hài_lòng,0,0,0,0,0,1,0
1941,15960,giao hàng . ok . đóng_gói cẩn_thận . k móp méo .,0,0,0,0,-1,0,0
1942,15959,đóng_gói sản_phẩm tốt . mua hàng shop 2 . đóng hàng hơi chậm .,0,0,0,0,-1,0,0
1943,15958,nhân_viên giao hàng dễ_thương,0,1,0,0,0,0,0
1944,15957,"shop làm_ăn tâm lắm , giao hàng đúng hình , đóng_gói cẩn_thận giao hàng ủng hô shop",0,1,0,0,1,0,1
1945,15956,"hàng giao vc đóng_thùng , bọc chống sốc cẩn_thận 👍 🏻",0,0,0,0,1,0,0
1946,15955,"mua sữa shop mấy . sữa chuẩn , hạn . shop gói hàng cẩn_thận",0,0,1,0,1,0,1
1947,15954,giao hàng . shop uy_tín . sản_phẩm tốt . gói hàng cẩn_thận,0,0,0,1,1,0,0
1948,15953,"mua sữa shop . hàng đóng_gói cẩn_thận , giá , giao hàng",1,0,0,0,1,0,0
1951,15950,"giao hàng đóng_gói sản_phẩm đẹp , date_dài , giá",1,0,1,0,1,0,0
1952,15949,shop giao hàng . đóng_gói . giá mềm ? 👌,1,0,0,0,1,0,0
1953,15948,"đóng_gói cẩn_thận , giao hàng siêu",0,0,0,0,1,0,0
1954,15947,mua hàng quen đế thui nha : ),0,0,0,0,0,1,0
1955,15946,"giao hàng đóng_gói sản_phẩm cẩn_thận giá_cả hợp_lý , ủng .",1,0,0,0,1,0,0
1957,15944,"hàng chuẩn mẫu , sữa mát uống không cân , bé tiêu_hoá oke",0,0,0,1,0,0,1
1959,15942,"mua đầu , shop đóng hàng kỹ . bé uống hợp_tác ủng_hộ shop",0,0,0,0,1,0,0
1960,15941,"shop hàng hạn , ghi thông_tin hạn 1 21 . không đầu mua đồ shop but không",0,0,-1,0,0,0,0
1961,15940,"đóng_gói tệ , sữa móp đều , móp , 3 lon đều không tem đỏ dán nắp , tem dán nắp thân lon , shop lừa_đảo sữa giả , hạn 3 lon đều vết xước như hình chụp",0,0,0,0,-1,0,-1
1962,15939,hàng oke hãng giá tốt ủng_hộ shop .,1,0,0,1,0,0,1
1963,15938,"giao hàng . hàng chuẩn , không móp , gói hàng đẹp kỹ . hài_lòng .",0,0,0,1,1,0,1
1964,15937,"giao hàng , đóng_gói kỹ_càng , chưa chưa chất_lượng",0,0,0,0,1,0,0
1965,15936,"đợt đóng_gói móp 1 hộp , kg cấn khâu mua hàng quen ủng_hộ shop",0,0,0,0,-1,0,0
1966,15935,"shop phục_vụ tốt , đóng_gói cẩn_thận , giao hàng siêu",0,1,0,0,1,0,0
1968,15933,"sữa shop giao siêu , hạn tận 7 / 202 . ưng , ủng_hộ shop",0,0,1,1,1,0,0
1969,15932,"shop giao hàng , sữa đầy_đủ tem chống hàng giả yên_tâm",0,0,0,0,1,0,1
1971,15930,"shop gói hàng cẩn_thận lắm , giao hàng hơi xíu , thanks shp nha",0,0,0,0,1,0,0
1973,15928,mua . giá rẻ thị gói cẩn_thận . 10 🌟,1,0,0,0,1,0,0
1975,15926,may giao đúng bé bỉm,0,0,0,0,0,1,0
1976,15925,giao siêu đóng_gói đồ siêu_tốc . kiểu như cạnh hàng_xóm chạy .,0,0,0,0,1,0,0
1977,15924,giao hàng . đóng_gói sản_phẩm tốt . ủng_hộ shop tiếp,0,0,0,1,1,0,0
1978,15923,"đóng_gói , chưa chưa chất_lượng sản_phẩm . date . mua giá sale 841k",1,0,1,0,1,0,0
1979,15922,"giá sale shock , bé đêm 1 hộp uống đi ngủ",1,0,0,0,0,0,0
1981,15920,"giao hàng , đóng_gói kĩ , mua giá sale rẻ bình_thường . sry ảnh cũ up",1,0,0,0,1,0,0
1984,15917,mua ưng_ý,0,0,0,0,0,1,0
1985,15916,shop giao hàng gói sản_phẩm phẩm_chất_lượng tốt,0,0,0,1,1,0,0
1986,15915,"shop giao , đóng_gói cẩn_thận , ủng_hộ tiếp",0,0,0,0,1,0,0
1987,15914,"mua thứ3 r , chất_lượng miễn bàn , ủng_hộ , hàng giao . shop 🥰",0,0,0,1,1,0,0
1989,15912,"hàng giao , đầy_đủ , mô_tả . giá hợp_lí , tạm hình_ảnh không . ng yên_tâm mua .",1,0,0,0,1,0,0
1990,15911,shop giao hàng đóng_gói cẩn_thận,0,0,0,0,1,0,0
1991,15910,mua 2 đều hài_lòng,0,0,0,0,0,1,0
1992,15909,"giao hàng , đóng_gói cẩn_thận , đúng chủng_loại , date_dài",0,0,1,1,1,0,1
1994,16459,"shop giao hàng , ưng đóng_gói tâm . đầu mua shop , thử hàng chuẩn ủng_hộ lâu_dài",0,0,0,0,1,0,0
1995,16458,mua oke,0,0,0,0,0,1,0
1996,16457,"shop giao đúng loại , hộp sữa đóng_gói cẩn_thận , giao hàng . bé uống aptamil_đức , đọc nan tốt đổi loại , hi_vọng bé uống uống hợp",0,0,0,0,1,0,0
1997,16456,đổi loại uống . hi_vọng sữa chuẩn .,0,0,0,0,0,1,0
1998,16455,mua shop . giá tốt . sữa tốt . 🥰 🥰 . ủng_hộ dài_dài,1,0,0,1,0,0,0
1999,16454,sữa thơm ngon . bé uống .,0,0,0,1,0,0,0
2000,16453,"bỉm giao đúng , mua mấy ok . đóng_gói cẩn shop",0,0,0,0,1,0,0
2001,16452,"giao , gói kĩ , hạn , áp mã shoppe mua giá rẻ .",1,0,1,0,1,0,0
2003,16450,"ship , đúng loại , bé",0,0,0,0,1,0,0
2005,16448,"shop giao hàng vận_chuyển , sữa mong mãi , sữa chất_lượng ok , hy_vọng mua shop giao . trừ 2 2 không sữa uống .",0,0,0,1,-1,0,0
2006,16447,hài_lòng có_lẽ sữa không hợp uống phết bé chưa,0,0,0,0,0,1,0
2007,16446,"mua hàng shop chưa chưa chất_lượng . hình_thức y chang hộp sữa uống . shop đóng_gói cẩn_thận , không móp . sữa hạn . mong hàng chuẩn ủng_hộ shop lâu_dài 😁",0,0,1,0,1,0,0
2008,16445,sữa tốt . giá_cả . giao hàng . đóng_gói cẩn_thận .,1,0,0,1,1,0,0
2010,16443,"dc , móp thùng 1xíu , chưa pha chưa loại lon thiếc không , uống r s nha_hi",0,0,0,0,-1,0,0
2011,16442,cám . ơn shop . date yên_tâm mua mom nha,0,0,1,0,0,0,0
2013,16440,"shop rẻ m mua quán , đóng_gói hàng cẩn_thận , hi_vọng hàng chuẩn mua tiếp",1,0,0,0,1,0,0
2014,16439,"sữa hương vani 850gr , shop hcm giao hàng , hạn",0,0,1,0,-1,0,0
2015,16438,shope giao hàng . đóng_gói cẩn_thận . ủng_hộ shope,0,0,0,0,1,0,0
2016,16437,"đóng_gói sản_phẩm , đúng hàng , giao hàng nhanh_chóng ^ ^ !",0,0,0,0,1,0,0
2018,16435,sản_phẩm oke,0,0,0,1,0,1,0
2019,16434,"hàng siêu , đính kèm quà xinh yêu . thanks shop",0,1,0,0,1,0,0
2022,16431,mua hàng shop . yên_tâm chất_lượng . shop hàng giá tốt,1,0,0,1,0,0,0
2024,16429,"shop hàng uy_tín , chất_lượng , giao hàng , đóng_gói đẹp cẩn shop hàng đắt ủng_hộ shop lâu_dài 😘",0,0,0,1,1,0,1
2027,16426,"đóng_gói cẩn_thận , giao hàng . sữa loại , kiểm_tra chất_lượng sữa oke . mong hàng chuẩn , thanks shop",0,0,0,1,1,0,0
2028,16425,"giao hàng siêu hôm hôm gói cẩn_thận không móp méo , giá_cả !",1,0,0,0,1,0,0
2029,16424,đóng_gói cẩn_thận hộp móp . k hài_lòng lắm,0,0,0,0,-1,0,0
2033,16420,sản_phẩm đúng hình_ảnh shop giá_thành sản_phẩm như chất_lượng tốt,1,0,0,1,0,0,0
2034,16419,sản_phẩm tuyệt_vời đúng như mô_tả chất_lượng tốt 5 ủng_hộ shop tiếp,0,0,0,1,0,0,0
2036,16417,chưa . shop gói hàng cẩn_thận . mua,0,0,0,0,1,0,0
2037,16416,đúng sản_phẩm . thoi gian giao hàng . mua shop r,0,0,0,0,1,0,1
2038,16415,đóng_gói cẩn_thận . shop tư_vấn nhiệt_tình .,0,1,0,0,1,0,0
2039,16414,bé bỉm quen rùi . ưng loại bỉm không dày mềm . bé tè ít không lo tràn,0,0,0,1,0,0,0
2040,16413,"đóng_gói cẩn_thận . mua mấy shop , ưng_ý lắm",0,0,0,0,1,0,0
2042,16411,"shop tư_vấn nhiệt_tình , uống sữa bé cân sức đề_kháng vẻ tốt",0,1,0,1,0,0,0
2043,16410,shop hàng giao hàng . hôm hôm đc .,0,0,0,0,1,0,0
2045,16408,bé thử bé hợp sữa bé lâu_dài,0,0,0,0,0,1,0
2046,16407,"shop đóng_gói cẩn_thận , sữa hạn uống sữa hợp ủng_hộ shop",0,0,1,0,1,0,0
2048,16405,"giao hàng , bỉm mỏng , giá tiền . 🤗",1,0,0,1,1,0,0
2049,16404,không ảnh tạm . t4 đặt_hàng shop . chất_lượng tốt 👍,0,0,0,1,0,0,0
2050,16403,"bọc hàng cẩn_thận . date . giao hàng . hài_lòng hài_lòng . thank shop , mong hàng chuẩn",0,0,1,1,1,0,0
2051,16402,2 mua shop đều ưng . giao hàng siêu nhah . ủng_hộ shop,0,0,0,0,1,0,0
2052,16401,"hàng đóng_gói cẩn_thận , nguyên_vẹn không móp méo . 3 hộp 3 hạn chia thành 2 2021 2022 . mẫu_mã hộp hạn 2021 hộp bé . 2 hộp hạn 202 hơi mẫu 2021 . ko check sản_phẩm chuẩn không hơi lăn_tăn xíu .",0,0,1,0,1,0,-1
2054,16399,"shop giao hàng , đóng_gói cẩn_thận . 2 mua shop . tin_tưởng ủng_hộ dài_dài .",0,0,0,1,1,0,0
2056,16397,sản_phẩm ok ! chất_lượng tốt ! giao hàng ! mua ! ủng_hộ shop tiếp !,0,0,0,1,1,0,0
2059,16394,"giao hàng . để_ý mấy jt expres giao mất 4 - 5 ít , mất tuần giao hàng , đợi mòn_mỏi . shop đóng_gói hàng ổn .",0,0,0,0,-1,0,0
2061,16392,"giao hàng , hộp không méo , chưa chưa , hạn 202 . ủng_hộ shop tiếp",0,0,1,0,1,0,0
2062,16391,"mua 2 , gói hàng cẩn_thận . ủng_hộ .",0,0,0,0,1,0,0
2063,16390,"mã giảm_giá mua thanh_toán . hy_vọng shop mã , dạo ít",1,0,0,0,0,0,0
2064,16389,không shop soạn hàng hơi . đều ổn . mua giá rẻ .,1,0,0,0,-1,0,0
2065,16388,"giao hàng đầy_đủ không sót , đóng_gói cẩn_thận , giao hàng",0,0,0,0,1,0,0
2066,16387,"giao hàng , đóng_gói cẩn_thận . shop . chúc shop đát hàng",0,0,0,0,1,0,0
2067,16386,giao hàng gói sản_phẩm 2 hài_lòng,0,0,0,0,1,0,0
2068,16385,giao hàng tương_đối ! hôm hôm ! hơi ! check mã_vạch ! hài_lòng,0,0,0,0,1,0,1
2069,16384,sản_phẩm lỗi,0,0,0,-1,0,0,0
2070,16383,ship đóng_gói đẹp hạn hài_lòng deal rẻ ủng_hộ shop ship đóng_gói đẹp hạn hài_lòng deal rẻ ủng_hộ shop,0,0,1,0,1,0,0
2072,16381,"shop giao hàng , đóng_gói cực_kì cẩn_thận , kèm nhắn . tiền",0,0,0,0,1,0,0
2073,16380,mua !,0,0,0,0,0,1,0
2076,16377,"sữa pha tan , tiện_lợi , đặt_hàng shop",0,0,0,1,0,0,0
2077,16376,"đóng_gói , bọc chống shock dày , shop làm_ăn uy_tín , giao đủ đúng hàng",0,1,0,0,1,0,0
2078,16375,"mua shop đầu chất_lượng tốt . mùi sữa thơm , không , sữa mịn không vón cục , giao hàng",0,0,0,1,1,0,0
2079,16374,"giao hàng , bọc gói cẩn_thận , chất_lượng sản_phẩm oki oki",0,0,0,1,1,0,0
2080,16373,hàng giao ! check mã_vạch hàng chuẩn nga . giá tốt . vận_chuyển nhiệt_tình . shop ! ủng_hộ shop tiếp !,1,1,0,0,1,0,1
2081,16372,"sản_phẩm_chất_lượng tốt , đóng_gói cẩn_thận ủng_hộ shop lâu_dài",0,0,0,1,1,0,0
2085,16368,"sản_phẩm tốt , giao hàng , đóng_gói kĩ . hàng giao không móp méo . giá_cả tốt , chất_lượng một tốt không . thời_hạn không lo không kịp hạn .",1,0,0,0,1,0,0
2086,16367,hàng lon sữa dán keo dơ . mất thẩm_mỹ . không shop dán ?,0,0,0,0,-1,1,0
2088,16365,hàng chuẩn giá oke ủng họp shop tiếp,1,0,0,0,0,0,1
2089,16364,shop đóng_gói cẩn_thận . date . thanks shop ! .,0,0,1,0,1,0,0
2093,16360,"đóng_gói cẩn_thận , . giao hàng , hàng giao đúng sản_phẩm",0,0,0,0,1,0,0
2094,16359,"bé uống sữa . shop đống hàng , cẩn_thận",0,0,0,0,1,0,0
2098,16355,"shop giao hàng , đóng_gói cẩn_thận . date xa_tít . săn giá tốt , hài_lòng",1,0,1,0,1,0,0
2099,16354,giao hàng . đóng hàng cẩn_thận,0,0,0,0,1,0,0
2100,16353,"giao hàng đầy_đủ , đóng_gói đẹp , , không móp méo . chưa check code hi_vọng hàng chuẩn",0,0,0,0,1,0,0
2101,16352,"giao hàng , bọc hàng cẩn_thận , hàng chất_lượng , mua 2 , 3",0,0,0,1,1,0,0
2104,16349,bỉm mềm hơi bé sz . mẹ cân_nhắc kích_thước,0,0,0,1,0,0,0
2105,16348,"giao hàng tương_đối , đóng_gói kỹ , chất_lượng sản_phẩm tốt",0,0,0,1,1,0,0
2106,16347,"hàng chuẩn hạn , mua mấy shop 2 hộp móp 2 . shop bọc chống sốc không móp",0,0,1,0,-1,1,1
2107,16346,sữa socola bé không lắm ! đòi uống sữa dê : ( ( . giao hàng .,0,0,0,0,1,0,0
2108,16345,"mua hàng không . shop tư_vấn nhiệt_tình , trả_lời câu không giấu che_đậy",0,1,0,0,0,0,0
2110,16343,"mua hàng shop , mua tối may shop gọi báo shop xác_nhận gửi",0,0,0,0,1,1,0
2113,16340,hạn không đk,0,0,-1,0,0,0,0
2115,16338,bé uống,0,0,0,0,0,1,0
2116,16337,mua 2 . dự_định khách_hàng thân_thiết .,0,0,0,0,0,1,0
2117,16336,"sữa đúng sữa . shop phục_vụ chu_đáo , nhiệt_tình , thân_thiện .",0,1,0,0,0,0,0
2118,16335,"sữa chất_lượng , giá tốt , ủng_hộ",1,0,0,1,0,0,0
2119,16334,hàng móp,0,0,0,0,-1,0,0
2120,16333,đóng_gói sản_phẩm tuyệt_vời . chất_lượng chưa chưa ib,0,0,0,0,1,0,0
2122,16331,"hàng đóng_gói kỹ , giao , sản_phẩm_chất_lượng hạn",0,0,1,1,1,0,0
2123,16330,mua không . ủng_hộ shop . chất_lượng,0,0,0,1,0,0,0
2124,16329,"mua 2 , giao hàng , đóng_gói cẩn_thận , sản_phẩm tem nhãn phụ tiếng việt đầy_đủ . shop",0,0,0,0,1,0,1
2125,16328,"mua , hàng shope giao hơi , tết kèm quà bao lì_xì tâm_lí , ủng_hộ tiếp",0,1,0,0,-1,0,0
2126,16327,hàng oke,0,0,0,1,0,0,0
2127,16326,giao hàng . mua đk giá sale 12 / 12 . ủng_hộ shop dài_dài .,1,0,0,0,-1,0,0
2128,16325,"đầu mua s hơi nghi_ngờ giá rẻ , nhìu comment tốt mua thử 3h . hàng check mã ok . , hạn , ủng_hộ shop . .",1,0,1,0,0,0,1
2129,16324,2 sản_phẩm đều giao không đúng mẫu ! shop tệ ... !,0,-1,0,0,-1,0,0
2130,16323,mua 2 bé hợp_tác giao hàng,0,0,0,0,1,0,0
2131,16322,"giao hàng , mua shop , hàng chuẩn cty , bỉm mỏng mềm thoáng vừa_vặn bé",0,0,0,1,1,0,1
2132,16321,chất_lượng sản_phẩm tuyệt_vời . đóng_gói sản_phẩm đẹp,0,0,0,1,1,0,0
2136,16317,"đóng_gói cẩn_thận , chèn xốp kg móp hộp . sản_phẩm hãng check mã_vạch oke",0,0,0,0,1,0,1
2138,16315,"sữa chuẩn đóng_gói sơ_sài , không bọc kĩ 1 hộp rách chảy sữa vất đi",0,0,0,0,-1,0,1
2139,16314,hộp giấy rẻ 😅 😅 😅 🥰 😅,-1,0,0,0,0,1,0
2140,16313,shop gói hàng cẩn_thận . mua shop chục í . sp tốt,0,0,0,0,1,0,0
2141,16312,hàng móp mó,0,0,0,0,-1,0,0
2142,16311,"chất_lượng sản_phẩm tuyệt_vời , giao hàng . đóng_gói sản_phẩm . hài_lòng",0,0,0,1,1,0,0
2143,16310,sữa sêmper mùi_vị uống . uống sữa châu âu lớn : ),0,0,0,1,0,1,0
2144,16309,"hàng , đóng_gói cẩn_thận . ủng_hộ shop tiếp . 👍",0,0,0,0,1,0,0
2145,16308,"sản_phẩm đúng mô_tả , thời_hạn , ủng_hộ shop , thank you much shop !",0,0,1,0,0,0,0
2146,16307,"hàng giao , chất_lượng chưa chưa nhận_xét .",0,0,0,0,1,0,0
2147,16306,"sữa , tối bé uống thử hợp_tác order tiếp hehe",0,0,0,0,0,1,0
2148,16305,lượt mua mua . nhận_xét tính_chất xu hihi,0,0,0,0,0,1,0
2149,16304,"giao hàng , đóng_gói kỹ , tặng sữa , trộm_vía bé uống sữa hợp .",0,1,0,0,1,0,0
2150,16303,"date , gói hàng kỹ , shop 👍",0,0,1,0,1,0,0
2151,15908,giao đóng_gói cẩn_thận lắm sữa hạn hài_lòng ủng_hộ .,0,0,1,0,1,0,0
2152,15907,sữa tốt . bé mua 3 hài_lòng . shop nhiệt_tình đóng hàng cẩn_thận . giao hàng chậm . shop đổi ghtk . shop !,0,1,0,1,-1,0,0
2153,15906,"shop giao hàng , đóng_gói thùng , mốp hộp sữa bung . mong shop gói thùng lớn giúp",0,0,0,0,-1,0,0
2154,15905,"hàng , shop giao đủ đúng loại , cám_ơn shop !",0,0,0,0,1,0,1
2155,15904,giao hàng . đóng_gói hàng cẩn_thận . thanks shop .,0,0,0,0,1,0,0
2156,15903,bỉm mỏng bình_thường bé đóng 1 hăm giao hàng,0,0,-1,-1,1,0,0
2157,15902,đóng hộp . ưng_ý . giao hàng nhanh_chóng .,0,0,0,0,1,0,0
2159,15900,hàng hạn lắm . hàng tốt,0,0,1,1,0,0,0
2162,15897,"giao hàng chậm , kiện chưa kiện . shipper không gọi báo hẹn giao . sữa oke đóng_gói tốt sạch_sẽ",0,0,0,1,-1,0,0
2163,15896,"hộp sữa không méo ,",0,0,0,0,1,0,0
2164,15895,"hàng shop đóng_gói cẩn_thận , tem chống hàng giả , hi_vọng bé hợp mua ủng_hộ",0,0,0,0,1,0,1
2165,15894,"giao hàng , chất_lượng ổn",0,0,0,1,1,0,0
2166,15893,"ngại video tạm video xò , sp oke ok : )",0,0,0,0,0,1,0
2168,15891,"shop gói hàng cẩn_thận , đầu mở_hàng ưng_ý gói đẹp . sp tốt ủng_hộ nhìu",0,0,0,1,1,0,0
2170,15889,sản_phẩm tốt giá rẻ hàng hãng shop phục_vụ nhiệt_tình nhanh_chóng gửi hàng nhanh_chóng,1,1,0,1,1,0,1
2171,15888,3 mua hàng shop . ủng_hộ tiếp 😘,0,0,0,0,0,1,0
2173,15886,mua shop không,0,0,0,0,0,1,0
2174,15885,mua 2 ❤ ️,0,0,0,0,0,1,0
2178,15881,"hàng giao , hộp nguyên_vẹn không méo hỏng , hạn",0,0,1,1,1,0,0
2181,15878,giao hàng . hôm hôm . hàng đúng mã_vạch . hy_vọng ủng_hộ shop dài_dài . uy_tín_vậy ok .,0,0,0,0,1,0,1
2182,15877,"hàng ngon , chất_lượng . mua shop ủng_hộ hẹn . chúc vui_vẻ hạnh_phúc !",0,0,0,1,0,0,0
2183,15876,"hàng y hình , shop đóng_gói hàng cẩn_thận , giao hàng giá sale ưng_ý , hạn 202",1,0,0,0,1,0,1
2184,15875,ngon bổ rẻ mua 3 shop . date giao hàng . nhân_viên gói hàng cẩn_thận . bé dậy uống sữa loại ngủ phát,1,0,1,1,1,0,0
2186,15873,"chất_lượng sản_phẩm tốt , đóng_gói cẩn_thận , ủng_hộ shop .",0,0,0,1,1,0,0
2187,15872,"đóng_gói thận , sản_phẩm hạn , giao hàng giao hàng chậm không shop , ủng_hộ",0,0,1,0,-1,0,0
2188,15871,shop giao hàng chòng đóng_gói cẩn_thận móp méo chưa chưa chất_lượng ntn,0,0,0,0,1,0,0
2190,15869,tem cty đầy_đủ . giá_cả . ko mất ship . ủng_hộ shop lâu_dài,1,0,0,0,1,0,1
2191,15868,"shop đóng_gói hàng , chất_lượng , mua shop",0,0,0,1,1,0,0
2193,15866,"chất_lượng sản_phẩm tốt , giao hàng nhanh_chóng , đóng_gói ok .",0,0,0,1,1,0,0
2194,15865,"mua hàng shop đơn hàng , shop giao hàng , giá mềm shop , ủng_hộ shop tiếp , cám_ơn shop",1,0,0,0,1,0,0
2195,15864,đầy_đủ sản_phẩm đóng_gói ! oke ủng_hộ shop lâu_dài,0,0,0,0,1,0,0
2196,15863,"hàng , giao nowship tiện đực free , sữa mua mấy ổn",0,0,0,1,1,0,0
2197,15862,"sữa hạn , shop đóng_gói .",0,0,1,1,1,0,0
2198,15861,"sữa chuẩn , hạn , ship siêu . bé uống sữa shop",0,0,1,1,1,0,1
2199,15860,"shop giao hàng , sữa hạn , đóng_gói cẩn_thận , ủng_hộ shop tiếp",0,0,1,0,1,0,0
2200,15859,"giao hàng , đóng_gói hàng cẩn_thận , chưa không hiệu_quả , tốt ủng_hộ shop",0,0,0,0,1,0,0
2201,15858,giao hàng shop đóng_gói cẩn_thận tư_vấn nhiệt_tình mong hợp_tác ah,0,1,0,0,1,0,0
2203,15856,hài_lòng sản_phẩm dịch_vụ giao hàng,0,0,0,0,1,0,0
2204,15855,giao hàng . đóng_gói hàng cẩn_thận . hàng hãng . hsd_dài,0,0,1,1,1,0,1
2205,15854,giao hàng chủ xinh_đẹp tư_vấn nhiệt_tình triệu like,0,1,0,0,1,0,0
2206,15853,"giao hàng , đóng_gói hàng cẩn_thận , hàng hạn , mua",0,0,1,1,1,0,0
2207,15852,"đóng_gói kỹ , sữa tốt",0,0,0,1,1,0,0
2208,15851,"2 mua shop , trộm_vía vẻ hợp nan nga nan việt , ship 90k rẻ sg",1,0,0,0,1,1,0
2210,15849,"chiều , 👍",0,0,0,0,1,0,0
2213,15846,shop giao hàng đóng_gói cẩn_thận shipper nhiệt_tình ủng_hộ shop,0,1,0,0,1,0,0
2214,15845,"giá_cả rẻ , chưa không chất_lượng . lượt mua ủng_hộ . giao hàng như gió 🥰",1,0,0,0,1,0,0
2215,15844,"hàng_hóa , sữa chuẩn mô_tả , hi_vọng bé hợp_tác",0,0,0,1,0,0,1
2217,15842,"shop giao hàng cực đóng_gói kĩ_lưỡng tem niêm_yết đủ . sản_phẩm chuẩn xịn , giá rẻ mua đợt 11.1 shop 5 .",1,0,0,0,1,0,1
2220,15839,đóng_gói cẩn_thận,0,0,0,0,1,0,0
2221,15838,"sản_phẩm hình_ảnh quảng_cáo , chất_lượng tốt , shop giao hàng , đóng_gói cẩn_thận",0,0,0,1,1,0,1
2222,15837,"3 hộp đều móp , chất_lượng sữa oke .",0,0,0,0,-1,0,0
2224,15835,"check mã_vạch hàng giá rẻ , ủng_hộ shop",1,0,0,0,0,0,1
2225,15834,lon sữa không móp méo sữa hạn t4 / 2021 shop dạo giao hàng vận_chuyển chậm,0,0,1,0,-1,0,0
2227,15832,"giao hàng , kiểm_tra mã_vạch sản_phẩm , sữa thơm , giá",1,0,0,1,1,0,1
2229,15830,"sản_phẩm tốt , đóng_gói , giá_cả hợp_lý , mua . i love you",1,0,0,1,1,0,0
2232,15827,"sản_phẩm y_như hình , hạn , thanks shop , đảng nhà_nước 1 sản_phẩm_chất_lượng ntn .",0,0,1,1,0,0,1
2234,15825,"giao , giá ok , hạn xa_tít_tắp",1,0,1,0,1,0,0
2235,15824,"hàng sale siêu ưng . shop phục_vụ tốt , giao hàng siêu . chất_lượng sản_phẩm tuyệt_vời",1,1,0,1,1,0,0
